date,station,station_type,latitude,longitude,pm25_daily_mean,temperature_f,relative_humidity
2022-12-10,Buffalo-Downtown,urban,42.88,-78.88,10.7,7.1,41.4
2022-12-11,Buffalo-Downtown,urban,42.88,-78.88,13.6,8.4,68.2
2022-12-12,Buffalo-Downtown,urban,42.88,-78.88,10.5,7.3,85.3
2022-12-13,Buffalo-Downtown,urban,42.88,-78.88,8.5,13.6,51.6
2022-12-14,Buffalo-Downtown,urban,42.88,-78.88,5.1,11.5,30.6
2022-12-15,Buffalo-Downtown,urban,42.88,-78.88,7.8,15.4,75.2
2022-12-16,Buffalo-Downtown,urban,42.88,-78.88,,11.0,67.7
2022-12-17,Buffalo-Downtown,urban,42.88,-78.88,11.4,9.0,76.8
2022-12-18,Buffalo-Downtown,urban,42.88,-78.88,6.3,1.0,54.6
2022-12-19,Buffalo-Downtown,urban,42.88,-78.88,7.3,12.4,51.4
2022-12-20,Buffalo-Downtown,urban,42.88,-78.88,16.7,14.5,60.2
2022-12-21,Buffalo-Downtown,urban,42.88,-78.88,18.0,15.3,67.1
2022-12-22,Buffalo-Downtown,urban,42.88,-78.88,8.2,7.2,76.8
2022-12-23,Buffalo-Downtown,urban,42.88,-78.88,14.0,15.6,49.3
2022-12-24,Buffalo-Downtown,urban,42.88,-78.88,8.9,10.6,84.0
2022-12-25,Buffalo-Downtown,urban,42.88,-78.88,3.8,3.7,74.4
2022-12-26,Buffalo-Downtown,urban,42.88,-78.88,10.5,10.8,79.8
2022-12-27,Buffalo-Downtown,urban,42.88,-78.88,13.0,14.0,51.6
2022-12-28,Buffalo-Downtown,urban,42.88,-78.88,14.6,13.5,84.9
2022-12-29,Buffalo-Downtown,urban,42.88,-78.88,10.1,7.2,63.8
2022-12-30,Buffalo-Downtown,urban,42.88,-78.88,14.9,11.4,78.7
2022-12-31,Buffalo-Downtown,urban,42.88,-78.88,18.0,15.1,64.8
2023-01-01,Buffalo-Downtown,urban,42.88,-78.88,7.4,9.5,37.7
2023-01-02,Buffalo-Downtown,urban,42.88,-78.88,16.0,5.4,90.7
2023-01-03,Buffalo-Downtown,urban,42.88,-78.88,,10.1,43.4
2023-01-04,Buffalo-Downtown,urban,42.88,-78.88,13.2,11.2,43.5
2023-01-05,Buffalo-Downtown,urban,42.88,-78.88,12.4,15.2,95.2
2023-01-06,Buffalo-Downtown,urban,42.88,-78.88,9.3,11.9,60.3
2023-01-07,Buffalo-Downtown,urban,42.88,-78.88,11.2,15.3,84.2
2023-01-08,Buffalo-Downtown,urban,42.88,-78.88,13.0,9.0,49.6
2023-01-09,Buffalo-Downtown,urban,42.88,-78.88,14.9,14.1,43.9
2023-01-10,Buffalo-Downtown,urban,42.88,-78.88,5.6,24.3,57.0
2023-01-11,Buffalo-Downtown,urban,42.88,-78.88,9.1,23.4,72.0
2023-01-12,Buffalo-Downtown,urban,42.88,-78.88,14.6,5.9,91.2
2023-01-13,Buffalo-Downtown,urban,42.88,-78.88,6.1,20.3,74.4
2023-01-14,Buffalo-Downtown,urban,42.88,-78.88,9.2,22.8,66.1
2023-01-15,Buffalo-Downtown,urban,42.88,-78.88,20.9,6.0,66.9
2023-01-16,Buffalo-Downtown,urban,42.88,-78.88,15.3,20.2,55.7
2023-01-17,Buffalo-Downtown,urban,42.88,-78.88,18.6,18.7,66.9
2023-01-18,Buffalo-Downtown,urban,42.88,-78.88,7.3,9.5,50.8
2023-01-19,Buffalo-Downtown,urban,42.88,-78.88,12.1,20.2,63.9
2023-01-20,Buffalo-Downtown,urban,42.88,-78.88,21.6,24.9,58.2
2023-01-21,Buffalo-Downtown,urban,42.88,-78.88,5.4,28.9,81.6
2023-01-22,Buffalo-Downtown,urban,42.88,-78.88,15.3,9.1,60.8
2023-01-23,Buffalo-Downtown,urban,42.88,-78.88,10.6,16.0,61.8
2023-01-24,Buffalo-Downtown,urban,42.88,-78.88,9.3,19.8,94.6
2023-01-25,Buffalo-Downtown,urban,42.88,-78.88,10.8,17.1,41.6
2023-01-26,Buffalo-Downtown,urban,42.88,-78.88,14.0,9.8,53.3
2023-01-27,Buffalo-Downtown,urban,42.88,-78.88,9.1,23.1,42.0
2023-01-28,Buffalo-Downtown,urban,42.88,-78.88,6.9,13.3,85.5
2023-01-29,Buffalo-Downtown,urban,42.88,-78.88,10.5,16.4,49.3
2023-01-30,Buffalo-Downtown,urban,42.88,-78.88,8.1,15.4,68.0
2023-01-31,Buffalo-Downtown,urban,42.88,-78.88,13.6,14.9,56.0
2023-02-01,Buffalo-Downtown,urban,42.88,-78.88,12.0,16.1,85.7
2023-02-02,Buffalo-Downtown,urban,42.88,-78.88,17.4,20.5,62.3
2023-02-03,Buffalo-Downtown,urban,42.88,-78.88,7.7,19.8,58.9
2023-02-04,Buffalo-Downtown,urban,42.88,-78.88,,16.9,55.5
2023-02-05,Buffalo-Downtown,urban,42.88,-78.88,10.0,27.2,59.4
2023-02-06,Buffalo-Downtown,urban,42.88,-78.88,20.2,23.1,79.7
2023-02-07,Buffalo-Downtown,urban,42.88,-78.88,12.9,21.6,52.2
2023-02-08,Buffalo-Downtown,urban,42.88,-78.88,17.8,15.6,50.0
2023-02-09,Buffalo-Downtown,urban,42.88,-78.88,7.2,25.7,41.4
2023-02-10,Buffalo-Downtown,urban,42.88,-78.88,12.6,29.4,58.7
2023-02-11,Buffalo-Downtown,urban,42.88,-78.88,13.2,39.5,66.0
2023-02-12,Buffalo-Downtown,urban,42.88,-78.88,12.3,24.7,51.2
2023-02-13,Buffalo-Downtown,urban,42.88,-78.88,18.4,21.6,54.6
2023-02-14,Buffalo-Downtown,urban,42.88,-78.88,16.5,25.7,76.1
2023-02-15,Buffalo-Downtown,urban,42.88,-78.88,11.0,27.4,82.9
2023-02-16,Buffalo-Downtown,urban,42.88,-78.88,11.1,23.4,74.3
2023-02-17,Buffalo-Downtown,urban,42.88,-78.88,10.4,30.2,60.1
2023-02-18,Buffalo-Downtown,urban,42.88,-78.88,12.8,26.9,42.8
2023-02-19,Buffalo-Downtown,urban,42.88,-78.88,15.8,32.1,65.3
2023-02-20,Buffalo-Downtown,urban,42.88,-78.88,29.6,22.7,59.4
2023-02-21,Buffalo-Downtown,urban,42.88,-78.88,15.6,19.9,54.9
2023-02-22,Buffalo-Downtown,urban,42.88,-78.88,19.5,27.8,57.5
2023-02-23,Buffalo-Downtown,urban,42.88,-78.88,9.8,27.3,67.8
2023-02-24,Buffalo-Downtown,urban,42.88,-78.88,18.2,17.5,68.8
2023-02-25,Buffalo-Downtown,urban,42.88,-78.88,19.9,27.8,41.8
2023-02-26,Buffalo-Downtown,urban,42.88,-78.88,10.8,28.4,65.0
2023-02-27,Buffalo-Downtown,urban,42.88,-78.88,11.5,38.1,90.3
2023-02-28,Buffalo-Downtown,urban,42.88,-78.88,6.3,31.7,84.1
2023-03-01,Buffalo-Downtown,urban,42.88,-78.88,8.1,34.2,67.1
2023-03-02,Buffalo-Downtown,urban,42.88,-78.88,17.1,25.0,62.5
2023-03-03,Buffalo-Downtown,urban,42.88,-78.88,9.8,39.1,66.7
2023-03-04,Buffalo-Downtown,urban,42.88,-78.88,14.2,42.1,74.4
2023-03-05,Buffalo-Downtown,urban,42.88,-78.88,13.3,47.2,46.4
2023-03-06,Buffalo-Downtown,urban,42.88,-78.88,15.9,27.5,39.7
2023-03-07,Buffalo-Downtown,urban,42.88,-78.88,13.5,38.0,56.1
2023-03-08,Buffalo-Downtown,urban,42.88,-78.88,13.4,28.8,28.6
2023-03-09,Buffalo-Downtown,urban,42.88,-78.88,17.9,31.2,55.8
2023-03-10,Buffalo-Downtown,urban,42.88,-78.88,10.1,31.0,69.0
2023-03-11,Buffalo-Downtown,urban,42.88,-78.88,21.4,42.1,86.5
2023-03-12,Buffalo-Downtown,urban,42.88,-78.88,22.5,42.3,24.9
2023-03-13,Buffalo-Downtown,urban,42.88,-78.88,16.1,34.3,48.2
2023-03-14,Buffalo-Downtown,urban,42.88,-78.88,13.3,36.1,55.6
2023-03-15,Buffalo-Downtown,urban,42.88,-78.88,11.1,30.4,64.2
2023-03-16,Buffalo-Downtown,urban,42.88,-78.88,20.5,42.3,75.4
2023-03-17,Buffalo-Downtown,urban,42.88,-78.88,14.5,34.0,59.7
2023-03-18,Buffalo-Downtown,urban,42.88,-78.88,13.4,34.1,64.7
2023-03-19,Buffalo-Downtown,urban,42.88,-78.88,9.4,42.1,55.1
2023-03-20,Buffalo-Downtown,urban,42.88,-78.88,10.6,46.4,89.4
2023-03-21,Buffalo-Downtown,urban,42.88,-78.88,13.9,43.0,79.6
2023-03-22,Buffalo-Downtown,urban,42.88,-78.88,10.7,30.6,64.6
2023-03-23,Buffalo-Downtown,urban,42.88,-78.88,,35.9,61.9
2023-03-24,Buffalo-Downtown,urban,42.88,-78.88,11.7,41.8,60.0
2023-03-25,Buffalo-Downtown,urban,42.88,-78.88,11.2,58.4,66.2
2023-03-26,Buffalo-Downtown,urban,42.88,-78.88,11.6,38.5,69.5
2023-03-27,Buffalo-Downtown,urban,42.88,-78.88,23.4,44.1,84.4
2023-03-28,Buffalo-Downtown,urban,42.88,-78.88,27.7,50.2,50.0
2023-03-29,Buffalo-Downtown,urban,42.88,-78.88,15.0,47.4,75.0
2023-03-30,Buffalo-Downtown,urban,42.88,-78.88,21.0,40.2,47.8
2023-03-31,Buffalo-Downtown,urban,42.88,-78.88,9.4,35.9,65.7
2023-04-01,Buffalo-Downtown,urban,42.88,-78.88,21.5,41.8,68.8
2023-04-02,Buffalo-Downtown,urban,42.88,-78.88,,50.9,88.5
2023-04-03,Buffalo-Downtown,urban,42.88,-78.88,10.8,38.4,86.1
2023-04-04,Buffalo-Downtown,urban,42.88,-78.88,10.4,45.2,47.7
2023-04-05,Buffalo-Downtown,urban,42.88,-78.88,,41.8,88.4
2023-04-06,Buffalo-Downtown,urban,42.88,-78.88,18.0,53.4,69.8
2023-04-07,Buffalo-Downtown,urban,42.88,-78.88,21.8,53.4,59.6
2023-04-08,Buffalo-Downtown,urban,42.88,-78.88,,46.1,62.5
2023-04-09,Buffalo-Downtown,urban,42.88,-78.88,13.0,41.3,87.2
2023-04-10,Buffalo-Downtown,urban,42.88,-78.88,14.6,42.6,54.8
2023-04-11,Buffalo-Downtown,urban,42.88,-78.88,13.1,63.2,54.3
2023-04-12,Buffalo-Downtown,urban,42.88,-78.88,8.7,54.6,62.4
2023-04-13,Buffalo-Downtown,urban,42.88,-78.88,15.8,47.5,28.0
2023-04-14,Buffalo-Downtown,urban,42.88,-78.88,7.5,51.8,67.6
2023-04-15,Buffalo-Downtown,urban,42.88,-78.88,23.2,43.0,52.9
2023-04-16,Buffalo-Downtown,urban,42.88,-78.88,13.7,56.7,77.5
2023-04-17,Buffalo-Downtown,urban,42.88,-78.88,14.7,61.6,27.6
2023-04-18,Buffalo-Downtown,urban,42.88,-78.88,19.2,36.5,68.8
2023-04-19,Buffalo-Downtown,urban,42.88,-78.88,13.7,60.7,63.3
2023-04-20,Buffalo-Downtown,urban,42.88,-78.88,11.9,58.4,65.0
2023-04-21,Buffalo-Downtown,urban,42.88,-78.88,17.1,42.4,55.9
2023-04-22,Buffalo-Downtown,urban,42.88,-78.88,11.4,50.5,69.1
2023-04-23,Buffalo-Downtown,urban,42.88,-78.88,21.8,52.8,46.4
2023-04-24,Buffalo-Downtown,urban,42.88,-78.88,21.7,50.2,46.2
2023-04-25,Buffalo-Downtown,urban,42.88,-78.88,15.3,45.1,84.0
2023-04-26,Buffalo-Downtown,urban,42.88,-78.88,9.9,52.2,50.9
2023-04-27,Buffalo-Downtown,urban,42.88,-78.88,18.3,67.4,59.1
2023-04-28,Buffalo-Downtown,urban,42.88,-78.88,18.5,53.0,53.3
2023-04-29,Buffalo-Downtown,urban,42.88,-78.88,18.3,60.6,84.5
2023-04-30,Buffalo-Downtown,urban,42.88,-78.88,15.1,61.4,78.4
2023-05-01,Buffalo-Downtown,urban,42.88,-78.88,27.7,60.0,38.3
2023-05-02,Buffalo-Downtown,urban,42.88,-78.88,,58.0,96.5
2023-05-03,Buffalo-Downtown,urban,42.88,-78.88,8.8,57.6,94.3
2023-05-04,Buffalo-Downtown,urban,42.88,-78.88,16.6,65.9,42.4
2023-05-05,Buffalo-Downtown,urban,42.88,-78.88,21.9,61.1,65.3
2023-05-06,Buffalo-Downtown,urban,42.88,-78.88,,52.2,72.2
2023-05-07,Buffalo-Downtown,urban,42.88,-78.88,26.6,61.3,42.4
2023-05-08,Buffalo-Downtown,urban,42.88,-78.88,15.3,64.9,21.0
2023-05-09,Buffalo-Downtown,urban,42.88,-78.88,24.7,48.3,41.4
2023-05-10,Buffalo-Downtown,urban,42.88,-78.88,16.7,67.8,76.4
2023-05-11,Buffalo-Downtown,urban,42.88,-78.88,31.3,64.5,62.0
2023-05-12,Buffalo-Downtown,urban,42.88,-78.88,22.3,53.0,65.1
2023-05-13,Buffalo-Downtown,urban,42.88,-78.88,28.1,63.5,62.3
2023-05-14,Buffalo-Downtown,urban,42.88,-78.88,12.2,57.6,65.3
2023-05-15,Buffalo-Downtown,urban,42.88,-78.88,10.1,67.1,71.4
2023-05-16,Buffalo-Downtown,urban,42.88,-78.88,11.8,62.0,100.0
2023-05-17,Buffalo-Downtown,urban,42.88,-78.88,15.6,57.0,76.6
2023-05-18,Buffalo-Downtown,urban,42.88,-78.88,14.0,63.0,82.8
2023-05-19,Buffalo-Downtown,urban,42.88,-78.88,30.2,62.1,53.1
2023-05-20,Buffalo-Downtown,urban,42.88,-78.88,20.2,68.4,73.0
2023-05-21,Buffalo-Downtown,urban,42.88,-78.88,23.0,61.1,56.1
2023-05-22,Buffalo-Downtown,urban,42.88,-78.88,20.1,71.8,72.3
2023-05-23,Buffalo-Downtown,urban,42.88,-78.88,16.9,70.1,58.7
2023-05-24,Buffalo-Downtown,urban,42.88,-78.88,15.6,68.4,62.8
2023-05-25,Buffalo-Downtown,urban,42.88,-78.88,30.0,58.7,77.5
2023-05-26,Buffalo-Downtown,urban,42.88,-78.88,11.6,60.1,70.9
2023-05-27,Buffalo-Downtown,urban,42.88,-78.88,14.6,77.4,73.3
2023-05-28,Buffalo-Downtown,urban,42.88,-78.88,11.2,64.9,56.9
2023-05-29,Buffalo-Downtown,urban,42.88,-78.88,23.1,74.8,63.6
2023-05-30,Buffalo-Downtown,urban,42.88,-78.88,11.8,76.2,55.7
2023-05-31,Buffalo-Downtown,urban,42.88,-78.88,12.1,65.3,71.9
2023-06-01,Buffalo-Downtown,urban,42.88,-78.88,18.6,68.7,87.2
2023-06-02,Buffalo-Downtown,urban,42.88,-78.88,9.2,61.7,55.9
2023-06-03,Buffalo-Downtown,urban,42.88,-78.88,21.1,76.9,70.5
2023-06-04,Buffalo-Downtown,urban,42.88,-78.88,19.1,58.0,68.0
2023-06-05,Buffalo-Downtown,urban,42.88,-78.88,113.4,70.3,58.1
2023-06-06,Buffalo-Downtown,urban,42.88,-78.88,117.9,76.0,92.2
2023-06-07,Buffalo-Downtown,urban,42.88,-78.88,189.6,63.8,76.2
2023-06-08,Buffalo-Downtown,urban,42.88,-78.88,199.3,70.2,61.7
2023-06-09,Buffalo-Downtown,urban,42.88,-78.88,189.4,65.0,49.4
2023-06-10,Buffalo-Downtown,urban,42.88,-78.88,130.2,81.0,59.7
2023-06-11,Buffalo-Downtown,urban,42.88,-78.88,157.1,80.2,66.9
2023-06-12,Buffalo-Downtown,urban,42.88,-78.88,129.3,75.7,59.9
2023-06-13,Buffalo-Downtown,urban,42.88,-78.88,26.6,68.2,69.3
2023-06-14,Buffalo-Downtown,urban,42.88,-78.88,18.7,79.7,53.0
2023-06-15,Buffalo-Downtown,urban,42.88,-78.88,17.3,61.3,89.2
2023-06-16,Buffalo-Downtown,urban,42.88,-78.88,22.2,70.4,68.0
2023-06-17,Buffalo-Downtown,urban,42.88,-78.88,29.8,71.3,55.9
2023-06-18,Buffalo-Downtown,urban,42.88,-78.88,53.7,69.4,80.6
2023-06-19,Buffalo-Downtown,urban,42.88,-78.88,13.6,77.9,52.3
2023-06-20,Buffalo-Downtown,urban,42.88,-78.88,,68.2,46.3
2023-06-21,Buffalo-Downtown,urban,42.88,-78.88,13.4,54.8,85.0
2023-06-22,Buffalo-Downtown,urban,42.88,-78.88,96.0,74.2,69.0
2023-06-23,Buffalo-Downtown,urban,42.88,-78.88,26.9,57.4,78.6
2023-06-24,Buffalo-Downtown,urban,42.88,-78.88,20.1,74.2,52.6
2023-06-25,Buffalo-Downtown,urban,42.88,-78.88,11.4,67.1,69.5
2023-06-26,Buffalo-Downtown,urban,42.88,-78.88,12.2,62.7,74.8
2023-06-27,Buffalo-Downtown,urban,42.88,-78.88,53.1,74.5,74.8
2023-06-28,Buffalo-Downtown,urban,42.88,-78.88,15.5,58.0,68.7
2023-06-29,Buffalo-Downtown,urban,42.88,-78.88,19.6,66.6,61.0
2023-06-30,Buffalo-Downtown,urban,42.88,-78.88,21.9,66.8,100.0
2023-07-01,Buffalo-Downtown,urban,42.88,-78.88,16.1,64.9,45.1
2023-07-02,Buffalo-Downtown,urban,42.88,-78.88,18.2,64.6,77.1
2023-07-03,Buffalo-Downtown,urban,42.88,-78.88,10.7,60.0,72.8
2023-07-04,Buffalo-Downtown,urban,42.88,-78.88,13.4,67.9,25.6
2023-07-05,Buffalo-Downtown,urban,42.88,-78.88,14.5,68.5,68.2
2023-07-06,Buffalo-Downtown,urban,42.88,-78.88,24.0,62.2,76.4
2023-07-07,Buffalo-Downtown,urban,42.88,-78.88,10.7,58.5,72.5
2023-07-08,Buffalo-Downtown,urban,42.88,-78.88,15.6,62.3,53.8
2023-07-09,Buffalo-Downtown,urban,42.88,-78.88,10.1,67.4,77.3
2023-07-10,Buffalo-Downtown,urban,42.88,-78.88,30.8,58.3,68.8
2023-07-11,Buffalo-Downtown,urban,42.88,-78.88,17.8,62.2,55.2
2023-07-12,Buffalo-Downtown,urban,42.88,-78.88,14.7,63.8,38.0
2023-07-13,Buffalo-Downtown,urban,42.88,-78.88,16.1,54.7,66.6
2023-07-14,Buffalo-Downtown,urban,42.88,-78.88,11.8,64.0,67.6
2023-07-15,Buffalo-Downtown,urban,42.88,-78.88,,64.4,75.6
2023-07-16,Buffalo-Downtown,urban,42.88,-78.88,,67.6,49.7
2023-07-17,Buffalo-Downtown,urban,42.88,-78.88,13.2,66.6,37.4
2023-07-18,Buffalo-Downtown,urban,42.88,-78.88,16.8,69.2,60.8
2023-07-19,Buffalo-Downtown,urban,42.88,-78.88,24.5,65.9,63.9
2023-07-20,Buffalo-Downtown,urban,42.88,-78.88,9.6,66.1,43.6
2023-07-21,Buffalo-Downtown,urban,42.88,-78.88,78.0,57.4,69.9
2023-07-22,Buffalo-Downtown,urban,42.88,-78.88,8.7,65.0,93.4
2023-07-23,Buffalo-Downtown,urban,42.88,-78.88,13.7,69.3,70.3
2023-07-24,Buffalo-Downtown,urban,42.88,-78.88,18.2,65.5,51.0
2023-07-25,Buffalo-Downtown,urban,42.88,-78.88,,72.0,70.7
2023-07-26,Buffalo-Downtown,urban,42.88,-78.88,13.8,64.6,66.4
2023-07-27,Buffalo-Downtown,urban,42.88,-78.88,9.2,61.2,68.7
2023-07-28,Buffalo-Downtown,urban,42.88,-78.88,12.3,59.3,69.7
2023-07-29,Buffalo-Downtown,urban,42.88,-78.88,19.9,68.5,69.2
2023-07-30,Buffalo-Downtown,urban,42.88,-78.88,13.5,58.6,76.0
2023-07-31,Buffalo-Downtown,urban,42.88,-78.88,109.0,54.8,58.4
2023-08-01,Buffalo-Downtown,urban,42.88,-78.88,33.2,62.2,50.9
2023-08-02,Buffalo-Downtown,urban,42.88,-78.88,9.7,58.7,56.7
2023-08-03,Buffalo-Downtown,urban,42.88,-78.88,14.8,67.3,64.5
2023-08-04,Buffalo-Downtown,urban,42.88,-78.88,19.1,63.5,94.4
2023-08-05,Buffalo-Downtown,urban,42.88,-78.88,16.4,57.4,40.7
2023-08-06,Buffalo-Downtown,urban,42.88,-78.88,12.8,65.6,54.3
2023-08-07,Buffalo-Downtown,urban,42.88,-78.88,17.2,67.7,88.7
2023-08-08,Buffalo-Downtown,urban,42.88,-78.88,11.9,59.6,65.8
2023-08-09,Buffalo-Downtown,urban,42.88,-78.88,14.5,51.4,71.9
2023-08-10,Buffalo-Downtown,urban,42.88,-78.88,22.8,65.6,46.1
2023-08-11,Buffalo-Downtown,urban,42.88,-78.88,15.9,69.6,75.4
2023-08-12,Buffalo-Downtown,urban,42.88,-78.88,12.1,58.3,85.4
2023-08-13,Buffalo-Downtown,urban,42.88,-78.88,13.3,58.9,71.2
2023-08-14,Buffalo-Downtown,urban,42.88,-78.88,13.1,54.4,68.5
2023-08-15,Buffalo-Downtown,urban,42.88,-78.88,19.7,56.5,81.5
2023-08-16,Buffalo-Downtown,urban,42.88,-78.88,,57.5,61.2
2023-08-17,Buffalo-Downtown,urban,42.88,-78.88,12.2,46.7,72.9
2023-08-18,Buffalo-Downtown,urban,42.88,-78.88,13.2,55.2,68.6
2023-08-19,Buffalo-Downtown,urban,42.88,-78.88,,54.3,51.9
2023-08-20,Buffalo-Downtown,urban,42.88,-78.88,10.8,48.2,72.1
2023-08-21,Buffalo-Downtown,urban,42.88,-78.88,10.2,47.2,74.9
2023-08-22,Buffalo-Downtown,urban,42.88,-78.88,16.5,64.8,76.8
2023-08-23,Buffalo-Downtown,urban,42.88,-78.88,11.5,53.7,60.2
2023-08-24,Buffalo-Downtown,urban,42.88,-78.88,10.4,46.1,45.2
2023-08-25,Buffalo-Downtown,urban,42.88,-78.88,17.5,44.6,57.6
2023-08-26,Buffalo-Downtown,urban,42.88,-78.88,16.9,49.1,61.4
2023-08-27,Buffalo-Downtown,urban,42.88,-78.88,15.8,49.0,36.4
2023-08-28,Buffalo-Downtown,urban,42.88,-78.88,10.0,54.4,64.1
2023-08-29,Buffalo-Downtown,urban,42.88,-78.88,6.4,44.2,57.3
2023-08-30,Buffalo-Downtown,urban,42.88,-78.88,15.6,51.2,64.3
2023-08-31,Buffalo-Downtown,urban,42.88,-78.88,12.1,49.5,72.2
2023-09-01,Buffalo-Downtown,urban,42.88,-78.88,10.6,47.4,81.2
2023-09-02,Buffalo-Downtown,urban,42.88,-78.88,5.6,42.7,62.9
2023-09-03,Buffalo-Downtown,urban,42.88,-78.88,9.2,51.6,71.8
2023-09-04,Buffalo-Downtown,urban,42.88,-78.88,14.4,50.9,29.2
2023-09-05,Buffalo-Downtown,urban,42.88,-78.88,,31.5,58.4
2023-09-06,Buffalo-Downtown,urban,42.88,-78.88,,38.4,66.5
2023-09-07,Buffalo-Downtown,urban,42.88,-78.88,13.9,56.0,80.1
2023-09-08,Buffalo-Downtown,urban,42.88,-78.88,26.4,43.4,56.3
2023-09-09,Buffalo-Downtown,urban,42.88,-78.88,9.3,55.0,44.2
2023-09-10,Buffalo-Downtown,urban,42.88,-78.88,22.8,39.5,58.3
2023-09-11,Buffalo-Downtown,urban,42.88,-78.88,11.0,43.8,83.8
2023-09-12,Buffalo-Downtown,urban,42.88,-78.88,22.8,40.2,82.3
2023-09-13,Buffalo-Downtown,urban,42.88,-78.88,23.7,44.9,52.5
2023-09-14,Buffalo-Downtown,urban,42.88,-78.88,15.1,32.5,43.4
2023-09-15,Buffalo-Downtown,urban,42.88,-78.88,5.9,40.3,72.8
2023-09-16,Buffalo-Downtown,urban,42.88,-78.88,,38.1,65.6
2023-09-17,Buffalo-Downtown,urban,42.88,-78.88,13.2,42.9,71.4
2023-09-18,Buffalo-Downtown,urban,42.88,-78.88,8.8,42.8,100.0
2023-09-19,Buffalo-Downtown,urban,42.88,-78.88,7.8,40.4,45.0
2023-09-20,Buffalo-Downtown,urban,42.88,-78.88,10.6,39.3,51.2
2023-09-21,Buffalo-Downtown,urban,42.88,-78.88,26.3,46.4,68.1
2023-09-22,Buffalo-Downtown,urban,42.88,-78.88,13.9,43.3,71.3
2023-09-23,Buffalo-Downtown,urban,42.88,-78.88,16.9,43.4,43.1
2023-09-24,Buffalo-Downtown,urban,42.88,-78.88,11.8,29.9,81.8
2023-09-25,Buffalo-Downtown,urban,42.88,-78.88,6.4,40.5,56.8
2023-09-26,Buffalo-Downtown,urban,42.88,-78.88,20.2,29.9,62.1
2023-09-27,Buffalo-Downtown,urban,42.88,-78.88,-1.6,42.6,37.9
2023-09-28,Buffalo-Downtown,urban,42.88,-78.88,10.2,31.6,74.9
2023-09-29,Buffalo-Downtown,urban,42.88,-78.88,,39.3,84.8
2023-09-30,Buffalo-Downtown,urban,42.88,-78.88,7.3,44.1,81.8
2023-10-01,Buffalo-Downtown,urban,42.88,-78.88,11.2,39.5,82.4
2023-10-02,Buffalo-Downtown,urban,42.88,-78.88,15.2,38.0,45.3
2023-10-03,Buffalo-Downtown,urban,42.88,-78.88,7.1,38.3,70.6
2023-10-04,Buffalo-Downtown,urban,42.88,-78.88,10.8,29.3,53.8
2023-10-05,Buffalo-Downtown,urban,42.88,-78.88,19.5,23.1,41.5
2023-10-06,Buffalo-Downtown,urban,42.88,-78.88,13.6,42.7,56.4
2023-10-07,Buffalo-Downtown,urban,42.88,-78.88,6.7,27.5,93.7
2023-10-08,Buffalo-Downtown,urban,42.88,-78.88,8.9,39.9,63.3
2023-10-09,Buffalo-Downtown,urban,42.88,-78.88,,36.0,74.2
2023-10-10,Buffalo-Downtown,urban,42.88,-78.88,18.6,28.6,85.7
2023-10-11,Buffalo-Downtown,urban,42.88,-78.88,8.7,14.0,55.6
2023-10-12,Buffalo-Downtown,urban,42.88,-78.88,14.1,30.2,55.9
2023-10-13,Buffalo-Downtown,urban,42.88,-78.88,10.8,40.0,59.4
2023-10-14,Buffalo-Downtown,urban,42.88,-78.88,6.9,25.2,90.4
2023-10-15,Buffalo-Downtown,urban,42.88,-78.88,9.4,18.7,67.5
2023-10-16,Buffalo-Downtown,urban,42.88,-78.88,13.2,38.9,41.5
2023-10-17,Buffalo-Downtown,urban,42.88,-78.88,14.9,33.0,78.2
2023-10-18,Buffalo-Downtown,urban,42.88,-78.88,7.8,31.5,58.6
2023-10-19,Buffalo-Downtown,urban,42.88,-78.88,7.3,15.9,82.5
2023-10-20,Buffalo-Downtown,urban,42.88,-78.88,9.3,13.9,69.7
2023-10-21,Buffalo-Downtown,urban,42.88,-78.88,9.8,30.9,25.3
2023-10-22,Buffalo-Downtown,urban,42.88,-78.88,11.2,26.8,80.6
2023-10-23,Buffalo-Downtown,urban,42.88,-78.88,8.9,26.1,58.7
2023-10-24,Buffalo-Downtown,urban,42.88,-78.88,10.6,18.2,72.2
2023-10-25,Buffalo-Downtown,urban,42.88,-78.88,,23.6,71.4
2023-10-26,Buffalo-Downtown,urban,42.88,-78.88,11.2,22.7,66.3
2023-10-27,Buffalo-Downtown,urban,42.88,-78.88,14.4,21.1,62.5
2023-10-28,Buffalo-Downtown,urban,42.88,-78.88,7.3,19.5,57.7
2023-10-29,Buffalo-Downtown,urban,42.88,-78.88,7.2,19.4,45.2
2023-10-30,Buffalo-Downtown,urban,42.88,-78.88,6.9,30.5,77.8
2023-10-31,Buffalo-Downtown,urban,42.88,-78.88,16.3,17.3,57.5
2023-11-01,Buffalo-Downtown,urban,42.88,-78.88,24.9,39.9,41.5
2023-11-02,Buffalo-Downtown,urban,42.88,-78.88,6.5,19.2,36.4
2023-11-03,Buffalo-Downtown,urban,42.88,-78.88,10.8,24.3,83.3
2023-11-04,Buffalo-Downtown,urban,42.88,-78.88,4.6,18.5,73.4
2023-11-05,Buffalo-Downtown,urban,42.88,-78.88,10.8,21.3,72.4
2023-11-06,Buffalo-Downtown,urban,42.88,-78.88,7.0,15.0,53.1
2023-11-07,Buffalo-Downtown,urban,42.88,-78.88,10.7,16.1,67.8
