SERIALNO,PUMA,AGEP,SEX,SCHL,OCCP_GROUP,PINCP,PINCP_RAW,PWGTP,MAR,WKHP,ENG
502174,NYC-Brooklyn,74,2,12,Office/Admin,11100.0,11100.0,156,5,36.0,N/A (only English)
569281,Capital Region,25,1,22,Management,37800.0,37800.0,15,5,41.0,N/A (only English)
636228,NYC-Brooklyn,28,1,21,Education,40100.0,40100.0,50,2,44.0,N/A (only English)
936181,Westchester,39,2,22,Management,72700.0,72700.0,27,-1,51.0,N/A (only English)
425246,Central NY,35,2,16,Construction,19200.0,19200.0,42,-1,37.0,N/A (only English)
552654,NYC-Queens,56,1,22,Education,82200.0,82200.0,88,5,45.0,N/A (only English)
688290,Western NY,77,2,15,Construction,11000.0,11000.0,24,1,34.0,Very well
113139,NYC-Queens,81,2,18,Education,17500.0,17500.0,29,5,49.0,N/A (only English)
982203,North Country,58,2,16,Computer/Math,29200.0,29200.0,15,1,40.0,N/A (only English)
959949,NYC-Manhattan,72,1,23,Business/Financial,,111700.0,29,5,42.0,N/A (only English)
608742,Long Island,50,1,21,Healthcare,129900.0,129900.0,59,3,35.0,Very well
159937,NYC-Bronx,30,2,9,Transportation,11400.0,11400.0,21,1,39.0,N/A (only English)
913421,NYC-Queens,50,2,1,Management,22500.0,22500.0,142,5,35.0,Very well
213706,Long Island,52,2,16,Transportation,,23000.0,63,-1,37.0,N/A (only English)
729259,Long Island,64,1,16,Transportation,31100.0,31100.0,20,5,37.0,N/A (only English)
237505,NYC-Manhattan,31,2,21,Computer/Math,41200.0,41200.0,42,1,33.0,N/A (only English)
995341,NYC-Brooklyn,40,2,21,Business/Financial,41500.0,41500.0,35,1,36.0,N/A (only English)
685940,Long Island,40,1,-1,N/A,0.0,0.0,41,-1,0.0,Very well
230788,Long Island,81,2,-1,N/A,0.0,0.0,67,1,0.0,Very well
999327,North Country,45,2,21,Office/Admin,38800.0,38800.0,46,5,22.0,N/A (only English)
331909,Westchester,65,2,1,Production,11900.0,11900.0,26,3,28.0,N/A (only English)
897345,North Country,65,2,17,N/A,0.0,0.0,48,1,0.0,N/A (only English)
239053,Long Island,34,2,20,Sales,13000.0,13000.0,59,5,37.0,N/A (only English)
732526,NYC-Brooklyn,53,2,20,Unemployed,0.0,0.0,48,1,0.0,N/A (only English)
477629,NYC-Manhattan,76,2,21,Management,60000.0,60000.0,54,5,47.0,N/A (only English)
782184,Westchester,47,2,-1,N/A,0.0,0.0,71,1,0.0,N/A (only English)
825265,Long Island,80,1,24,Computer/Math,9999999.0,230800.0,56,3,38.0,N/A (only English)
999792,NYC-Manhattan,30,2,16,Office/Admin,21200.0,21200.0,113,1,37.0,N/A (only English)
456819,NYC-Queens,21,2,16,Sales,25600.0,25600.0,257,5,45.0,N/A (only English)
976545,North Country,76,1,22,Education,50400.0,50400.0,29,-1,43.0,N/A (only English)
753878,NYC-Bronx,72,2,22,Management,80700.0,80700.0,66,5,46.0,N/A (only English)
641039,NYC-Queens,84,1,16,Military,40700.0,40700.0,123,5,38.0,N/A (only English)
741601,NYC-Queens,60,2,21,Healthcare,94100.0,94100.0,179,5,34.0,N/A (only English)
466708,NYC-Brooklyn,79,1,21,Unemployed,0.0,0.0,37,5,0.0,Very well
230527,NYC-Queens,71,1,19,Management,50300.0,50300.0,48,3,43.0,N/A (only English)
204364,NYC-Queens,72,2,16,Construction,16600.0,16600.0,29,5,46.0,N/A (only English)
261816,NYC-Manhattan,53,2,24,Computer/Math,180500.0,180500.0,67,5,53.0,N/A (only English)
289741,Westchester,41,2,21,Healthcare,153200.0,153200.0,51,5,54.0,Very well
784371,NYC-Queens,79,2,16,Transportation,13400.0,13400.0,30,1,48.0,N/A (only English)
632026,Capital Region,44,2,21,Business/Financial,,89100.0,44,5,40.0,N/A (only English)
789111,Central NY,51,2,21,Management,53400.0,53400.0,14,1,32.0,N/A (only English)
932599,NYC-Brooklyn,45,2,24,Food/Serving,,51400.0,39,5,41.0,Well
324159,Long Island,52,2,16,Office/Admin,26000.0,26000.0,58,5,45.0,N/A (only English)
818413,NYC-Bronx,46,1,-1,N/A,0.0,0.0,37,5,0.0,N/A (only English)
978825,Central NY,19,2,16,Food/Serving,5000.0,5000.0,7,1,19.0,N/A (only English)
548521,NYC-Brooklyn,75,1,21,Healthcare,77000.0,77000.0,85,-1,27.0,N/A (only English)
403796,Long Island,45,2,21,Computer/Math,39200.0,39200.0,31,5,37.0,Not well
707965,NYC-Staten Island,54,1,18,Construction,47000.0,47000.0,112,5,32.0,N/A (only English)
596903,NYC-Brooklyn,25,2,19,Management,60400.0,60400.0,89,5,29.0,N/A (only English)
867485,NYC-Manhattan,16,2,24,N/A,0.0,0.0,19,1,0.0,N/A (only English)
789312,Long Island,32,2,21,Education,34500.0,34500.0,63,1,40.0,N/A (only English)
908657,Westchester,62,2,20,Construction,32000.0,32000.0,85,1,46.0,Very well
683005,NYC-Brooklyn,23,2,16,Transportation,15200.0,15200.0,101,4,36.0,N/A (only English)
983087,Long Island,77,1,1,Unemployed,0.0,0.0,56,1,0.0,N/A (only English)
534899,NYC-Queens,30,2,16,Sales,26900.0,26900.0,47,5,25.0,Very well
543373,Long Island,30,1,-1,N/A,0.0,0.0,26,5,0.0,N/A (only English)
399170,NYC-Brooklyn,28,2,22,Business/Financial,71700.0,71700.0,62,3,41.0,Very well
412059,Central NY,17,1,-1,N/A,0.0,0.0,38,1,0.0,N/A (only English)
780520,NYC-Brooklyn,67,2,12,Food/Serving,15600.0,15600.0,93,3,29.0,N/A (only English)
612648,NYC-Queens,74,2,21,Business/Financial,53700.0,53700.0,41,5,33.0,N/A (only English)
420478,NYC-Manhattan,56,2,12,Education,22600.0,22600.0,39,3,44.0,N/A (only English)
387095,NYC-Manhattan,29,2,22,Office/Admin,14300.0,14300.0,22,1,45.0,N/A (only English)
205834,NYC-Bronx,35,2,18,Production,,26900.0,80,5,35.0,N/A (only English)
353023,NYC-Brooklyn,47,1,15,Office/Admin,14700.0,14700.0,43,5,42.0,N/A (only English)
774573,Capital Region,81,2,20,Food/Serving,15600.0,15600.0,16,1,29.0,Well
639703,NYC-Manhattan,33,2,16,Healthcare,36800.0,36800.0,153,1,41.0,N/A (only English)
491082,NYC-Queens,64,1,21,Office/Admin,,35600.0,78,3,34.0,N/A (only English)
247619,NYC-Queens,44,1,21,Transportation,,93600.0,66,2,28.0,Not well
788070,NYC-Manhattan,36,1,21,Business/Financial,71000.0,71000.0,89,1,34.0,Well
579898,NYC-Manhattan,45,2,-1,N/A,0.0,0.0,128,3,0.0,N/A (only English)
693651,NYC-Queens,21,1,18,Construction,36400.0,36400.0,20,1,40.0,N/A (only English)
402459,NYC-Bronx,69,1,19,Food/Serving,17700.0,17700.0,38,1,27.0,Very well
412903,NYC-Queens,32,1,22,Business/Financial,46500.0,46500.0,47,5,38.0,Not at all
196877,NYC-Bronx,63,2,21,Management,77000.0,77000.0,30,3,47.0,Well
605837,NYC-Staten Island,20,2,12,Construction,11900.0,11900.0,46,5,34.0,N/A (only English)
459167,NYC-Manhattan,81,2,22,Management,112600.0,112600.0,21,5,29.0,Very well
885153,NYC-Queens,29,2,12,Management,11500.0,11500.0,94,5,38.0,N/A (only English)
777763,North Country,75,1,16,Computer/Math,18700.0,18700.0,13,1,45.0,N/A (only English)
205534,NYC-Bronx,69,1,15,Sales,20000.0,20000.0,61,3,28.0,N/A (only English)
657372,Long Island,82,2,15,Transportation,18500.0,18500.0,33,4,45.0,N/A (only English)
527875,NYC-Brooklyn,47,1,9,Food/Serving,15300.0,15300.0,76,5,42.0,N/A (only English)
108848,Westchester,63,1,12,Unemployed,0.0,0.0,9,5,0.0,N/A (only English)
176970,Westchester,40,2,19,Food/Serving,30200.0,30200.0,41,1,39.0,N/A (only English)
749666,NYC-Bronx,28,1,16,Sales,19400.0,19400.0,46,4,41.0,N/A (only English)
385761,North Country,45,2,16,Food/Serving,7400.0,7400.0,26,1,38.0,Very well
546010,NYC-Manhattan,27,1,21,Business/Financial,91600.0,91600.0,26,5,42.0,N/A (only English)
221081,NYC-Manhattan,83,2,16,Business/Financial,31200.0,31200.0,69,5,41.0,N/A (only English)
978807,Westchester,22,1,9,Sales,10800.0,10800.0,63,5,43.0,N/A (only English)
623158,Capital Region,54,1,18,Production,35000.0,35000.0,22,1,46.0,N/A (only English)
678134,NYC-Manhattan,56,1,16,Construction,54300.0,54300.0,35,5,31.0,N/A (only English)
546502,NYC-Brooklyn,51,2,16,Unemployed,0.0,0.0,36,4,0.0,N/A (only English)
296193,NYC-Manhattan,59,2,19,Computer/Math,41700.0,41700.0,77,5,35.0,Very well
271612,NYC-Brooklyn,24,1,21,Computer/Math,91300.0,91300.0,76,5,37.0,Not at all
179860,Westchester,52,2,21,Business/Financial,81000.0,81000.0,39,5,36.0,Very well
112448,NYC-Bronx,35,2,-1,N/A,0.0,0.0,53,4,0.0,N/A (only English)
387281,NYC-Queens,80,2,20,Transportation,24500.0,24500.0,61,5,45.0,N/A (only English)
835065,NYC-Queens,66,2,19,N/A,0.0,0.0,52,2,0.0,N/A (only English)
706352,NYC-Manhattan,82,1,16,Production,22600.0,22600.0,43,3,27.0,N/A (only English)
852203,NYC-Brooklyn,18,2,22,Management,65400.0,65400.0,86,5,44.0,Well
975685,Long Island,35,2,16,Food/Serving,10800.0,10800.0,38,3,47.0,N/A (only English)
236956,North Country,29,1,20,Management,48500.0,48500.0,49,2,36.0,N/A (only English)
837751,Capital Region,16,1,18,N/A,0.0,0.0,43,1,0.0,N/A (only English)
354981,NYC-Manhattan,32,2,21,Management,63300.0,63300.0,64,5,50.0,N/A (only English)
933942,Central NY,60,2,-1,N/A,0.0,0.0,30,1,0.0,N/A (only English)
446674,Westchester,31,2,-1,N/A,0.0,0.0,20,1,0.0,N/A (only English)
472353,Westchester,49,2,16,Business/Financial,36900.0,36900.0,31,1,48.0,Very well
242567,NYC-Queens,75,2,16,Food/Serving,28000.0,28000.0,67,5,35.0,Very well
461987,NYC-Queens,61,1,22,Business/Financial,130600.0,130600.0,21,1,46.0,Very well
518147,NYC-Brooklyn,42,1,20,Sales,40800.0,40800.0,70,-1,31.0,N/A (only English)
673023,NYC-Manhattan,40,1,19,Sales,31600.0,31600.0,30,5,29.0,Very well
828174,NYC-Brooklyn,45,1,21,Sales,62100.0,62100.0,32,2,34.0,N/A (only English)
721452,NYC-Brooklyn,28,1,21,Management,77900.0,77900.0,39,5,49.0,Not well
129348,NYC-Bronx,57,2,-1,N/A,0.0,0.0,53,1,0.0,N/A (only English)
305198,Westchester,40,2,21,Management,105400.0,105400.0,17,5,37.0,Well
881619,NYC-Bronx,73,2,19,Construction,23500.0,23500.0,91,1,37.0,N/A (only English)
471686,NYC-Manhattan,66,2,20,Office/Admin,25000.0,25000.0,60,1,30.0,N/A (only English)
979821,North Country,55,2,22,Management,127200.0,127200.0,77,5,46.0,N/A (only English)
890827,Western NY,40,2,21,Office/Admin,28900.0,28900.0,24,1,43.0,N/A (only English)
423494,Westchester,30,2,21,Business/Financial,50400.0,50400.0,44,5,35.0,N/A (only English)
910872,Mohawk Valley,67,1,-1,N/A,0.0,0.0,11,5,0.0,Very well
752769,NYC-Bronx,47,1,21,Computer/Math,80500.0,80500.0,26,5,24.0,Not at all
762910,North Country,31,2,18,Sales,9400.0,9400.0,30,1,34.0,N/A (only English)
960332,NYC-Manhattan,29,1,21,Business/Financial,67900.0,67900.0,28,5,43.0,N/A (only English)
838322,NYC-Queens,27,2,21,Healthcare,74900.0,74900.0,80,2,37.0,Very well
389853,NYC-Brooklyn,67,1,2,Office/Admin,13200.0,13200.0,152,3,38.0,N/A (only English)
757182,NYC-Brooklyn,31,2,19,Food/Serving,9300.0,9300.0,96,5,39.0,N/A (only English)
843774,NYC-Manhattan,50,2,21,Unemployed,0.0,0.0,76,1,0.0,N/A (only English)
783327,Long Island,45,1,20,Food/Serving,28400.0,28400.0,37,5,33.0,N/A (only English)
763570,Westchester,53,2,22,Education,58400.0,58400.0,27,5,28.0,Very well
162670,NYC-Staten Island,75,1,19,Sales,13200.0,13200.0,50,5,42.0,N/A (only English)
273050,NYC-Manhattan,74,1,-1,N/A,,0.0,38,2,0.0,Not at all
595519,Capital Region,45,1,16,Sales,24700.0,24700.0,7,1,31.0,N/A (only English)
551157,Long Island,17,2,15,N/A,0.0,0.0,33,3,0.0,Very well
801936,NYC-Queens,44,1,19,Food/Serving,29700.0,29700.0,106,5,29.0,N/A (only English)
809805,Long Island,55,2,20,Transportation,50500.0,50500.0,17,5,41.0,N/A (only English)
324984,NYC-Brooklyn,52,1,17,Transportation,65400.0,65400.0,126,1,29.0,N/A (only English)
903844,NYC-Queens,58,1,16,Management,62500.0,62500.0,113,1,34.0,N/A (only English)
808117,Western NY,26,2,21,Management,55200.0,55200.0,26,1,51.0,N/A (only English)
640022,NYC-Brooklyn,58,1,18,Unemployed,0.0,0.0,69,5,0.0,N/A (only English)
810176,NYC-Queens,28,1,21,Production,25700.0,25700.0,48,5,48.0,N/A (only English)
814920,Central NY,65,1,22,Healthcare,145900.0,145900.0,20,1,45.0,Well
718868,Long Island,38,2,22,Healthcare,120700.0,120700.0,26,4,42.0,Very well
181105,NYC-Manhattan,62,2,18,Production,22900.0,22900.0,55,5,45.0,Well
202109,NYC-Manhattan,19,1,20,Healthcare,37500.0,37500.0,59,3,51.0,Very well
242306,NYC-Manhattan,43,1,19,Construction,44700.0,44700.0,168,3,45.0,N/A (only English)
708725,Long Island,62,1,23,Healthcare,9999999.0,232700.0,43,5,39.0,Well
932827,NYC-Queens,31,1,23,Sales,82600.0,82600.0,48,3,43.0,Very well
928959,NYC-Manhattan,68,2,17,Management,30000.0,30000.0,51,5,37.0,N/A (only English)
299314,North Country,57,2,15,Transportation,12800.0,12800.0,12,4,38.0,Well
178828,NYC-Bronx,54,2,16,Office/Admin,35000.0,35000.0,39,1,38.0,Very well
863226,NYC-Brooklyn,39,1,17,Production,13500.0,13500.0,94,-1,36.0,N/A (only English)
276096,NYC-Bronx,47,2,20,Construction,13200.0,13200.0,40,1,35.0,N/A (only English)
724764,Long Island,55,2,21,Production,62600.0,62600.0,24,5,46.0,Very well
596905,NYC-Manhattan,47,2,17,Unemployed,0.0,0.0,38,4,0.0,Well
561354,NYC-Brooklyn,61,2,21,Computer/Math,83400.0,83400.0,35,5,33.0,N/A (only English)
481830,Capital Region,44,2,-1,N/A,0.0,0.0,44,3,0.0,Not well
785498,NYC-Queens,30,2,21,Management,57600.0,57600.0,59,1,41.0,N/A (only English)
232490,NYC-Bronx,30,1,16,Construction,15600.0,15600.0,46,2,28.0,Very well
695444,NYC-Queens,16,2,21,N/A,0.0,0.0,55,5,0.0,N/A (only English)
813968,NYC-Manhattan,36,1,20,Unemployed,0.0,0.0,62,5,0.0,N/A (only English)
790654,NYC-Brooklyn,65,2,23,Management,74900.0,74900.0,34,-1,26.0,Very well
922609,NYC-Queens,68,2,17,Office/Admin,20200.0,20200.0,23,5,45.0,N/A (only English)
967547,NYC-Brooklyn,30,2,18,Healthcare,34000.0,34000.0,121,1,46.0,N/A (only English)
712649,NYC-Manhattan,81,1,21,Management,72000.0,72000.0,98,1,37.0,N/A (only English)
743098,Capital Region,48,1,20,Construction,51800.0,51800.0,26,5,37.0,N/A (only English)
130083,Mohawk Valley,78,1,21,Education,34400.0,34400.0,38,5,35.0,N/A (only English)
112403,Capital Region,62,2,12,Transportation,11100.0,11100.0,76,5,35.0,N/A (only English)
303152,Central NY,63,2,20,Production,30000.0,30000.0,13,3,34.0,Not well
264289,NYC-Brooklyn,22,2,16,Business/Financial,17400.0,17400.0,27,5,43.0,Very well
786365,North Country,31,1,16,Computer/Math,24000.0,24000.0,31,1,37.0,N/A (only English)
820625,NYC-Brooklyn,16,2,21,N/A,0.0,0.0,22,2,0.0,Well
295274,North Country,63,2,16,Military,16800.0,16800.0,20,3,40.0,N/A (only English)
904000,Mohawk Valley,39,1,16,Office/Admin,15300.0,15300.0,16,1,49.0,N/A (only English)
166100,Long Island,68,2,21,Business/Financial,69700.0,69700.0,46,5,43.0,Very well
332670,Mohawk Valley,38,2,21,Sales,42700.0,42700.0,14,1,38.0,N/A (only English)
838095,NYC-Bronx,70,2,15,Unemployed,0.0,0.0,112,1,0.0,N/A (only English)
950068,NYC-Brooklyn,25,2,21,Education,42600.0,42600.0,34,3,33.0,N/A (only English)
108996,NYC-Queens,28,1,16,Production,15700.0,15700.0,83,5,37.0,N/A (only English)
185851,NYC-Staten Island,38,2,16,Food/Serving,14900.0,14900.0,36,1,25.0,N/A (only English)
601292,NYC-Manhattan,43,2,19,Food/Serving,34800.0,34800.0,75,1,48.0,N/A (only English)
376010,Long Island,39,2,16,Military,13700.0,13700.0,19,1,30.0,N/A (only English)
728692,Mohawk Valley,66,2,-1,N/A,0.0,0.0,19,1,0.0,Very well
728205,NYC-Brooklyn,22,2,16,Construction,31600.0,31600.0,120,5,24.0,Very well
184953,Capital Region,39,2,22,Business/Financial,66300.0,66300.0,21,1,39.0,Well
842662,Western NY,71,2,22,Healthcare,65700.0,65700.0,45,1,39.0,N/A (only English)
592712,Western NY,20,1,-1,N/A,0.0,0.0,19,5,0.0,Not well
827880,North Country,80,1,19,Construction,36300.0,36300.0,14,1,46.0,N/A (only English)
329721,NYC-Bronx,83,1,23,Management,75000.0,75000.0,60,5,42.0,Very well
620432,North Country,22,2,-1,N/A,0.0,0.0,30,5,0.0,N/A (only English)
235141,Westchester,35,2,16,Construction,33700.0,33700.0,12,1,43.0,Very well
946662,NYC-Brooklyn,40,1,19,Management,95400.0,95400.0,74,2,47.0,N/A (only English)
116056,NYC-Bronx,67,1,12,Sales,28500.0,28500.0,31,5,43.0,Well
171529,Long Island,54,2,21,Education,28200.0,28200.0,18,5,29.0,N/A (only English)
232474,NYC-Brooklyn,58,2,21,Management,104900.0,104900.0,75,5,44.0,N/A (only English)
897211,Long Island,66,2,16,Food/Serving,29400.0,29400.0,64,5,27.0,Very well
810884,Long Island,24,1,22,Transportation,84000.0,84000.0,36,3,51.0,N/A (only English)
112729,NYC-Brooklyn,71,1,12,Transportation,11600.0,11600.0,24,1,42.0,N/A (only English)
341095,NYC-Bronx,62,2,22,Healthcare,137600.0,137600.0,36,1,33.0,N/A (only English)
613920,Westchester,53,1,9,Food/Serving,22900.0,22900.0,26,5,40.0,N/A (only English)
311670,NYC-Bronx,76,1,21,Business/Financial,81900.0,81900.0,61,5,33.0,N/A (only English)
988620,NYC-Manhattan,62,1,15,Construction,14800.0,14800.0,52,1,26.0,Not well
879435,NYC-Manhattan,30,1,16,Healthcare,40100.0,40100.0,73,3,43.0,N/A (only English)
282441,NYC-Queens,44,1,21,Healthcare,119700.0,119700.0,99,-1,30.0,N/A (only English)
508517,Western NY,48,2,16,Sales,19900.0,19900.0,25,1,36.0,N/A (only English)
153694,NYC-Brooklyn,20,1,20,Office/Admin,14600.0,14600.0,93,2,38.0,N/A (only English)
593838,Long Island,81,1,-1,N/A,0.0,0.0,28,2,0.0,N/A (only English)
125463,NYC-Brooklyn,25,2,12,Food/Serving,10600.0,10600.0,394,1,36.0,N/A (only English)
557422,NYC-Brooklyn,61,2,22,Management,77700.0,77700.0,76,3,33.0,N/A (only English)
528122,Capital Region,49,2,15,N/A,0.0,0.0,32,1,0.0,N/A (only English)
406834,Long Island,17,2,16,N/A,0.0,0.0,79,1,0.0,N/A (only English)
437153,NYC-Manhattan,78,2,16,N/A,0.0,0.0,57,5,0.0,N/A (only English)
260165,NYC-Queens,73,2,-1,N/A,0.0,0.0,37,5,0.0,Well
753578,NYC-Manhattan,50,2,16,Sales,31200.0,31200.0,119,5,37.0,N/A (only English)
582709,NYC-Bronx,31,2,24,Office/Admin,100200.0,100200.0,123,5,38.0,N/A (only English)
491207,Long Island,24,2,-1,N/A,0.0,0.0,35,5,0.0,Very well
291796,NYC-Manhattan,40,1,18,Construction,19300.0,19300.0,156,1,43.0,N/A (only English)
827866,NYC-Brooklyn,33,2,21,Management,84200.0,84200.0,51,1,57.0,Very well
127284,NYC-Queens,49,2,22,Business/Financial,86800.0,86800.0,95,1,26.0,N/A (only English)
887046,Western NY,82,2,18,Food/Serving,13200.0,13200.0,58,2,31.0,N/A (only English)
765077,Mohawk Valley,53,1,16,Office/Admin,28700.0,28700.0,21,1,39.0,N/A (only English)
516786,NYC-Manhattan,76,1,19,Office/Admin,23600.0,23600.0,71,5,44.0,N/A (only English)
557357,Westchester,58,2,22,Unemployed,0.0,0.0,55,5,0.0,Well
398879,NYC-Queens,47,1,22,Office/Admin,54200.0,54200.0,43,1,39.0,N/A (only English)
905619,NYC-Queens,73,2,16,Production,11500.0,11500.0,33,5,45.0,N/A (only English)
424593,Westchester,46,2,16,Unemployed,0.0,0.0,64,1,0.0,Very well
957479,Western NY,74,2,-1,N/A,0.0,0.0,24,3,0.0,Very well
382117,North Country,35,2,12,Military,16900.0,16900.0,14,1,27.0,Not well
817471,NYC-Staten Island,25,2,21,Business/Financial,39100.0,39100.0,57,-1,38.0,N/A (only English)
114166,NYC-Queens,73,2,12,Food/Serving,13200.0,13200.0,74,5,47.0,N/A (only English)
826852,Westchester,54,2,22,Healthcare,78400.0,78400.0,15,1,31.0,N/A (only English)
981062,NYC-Brooklyn,75,2,-1,N/A,0.0,0.0,83,5,0.0,N/A (only English)
134611,NYC-Bronx,79,2,16,Construction,16400.0,16400.0,69,3,17.0,N/A (only English)
381145,NYC-Queens,19,2,15,Office/Admin,12200.0,12200.0,147,5,31.0,N/A (only English)
220190,Long Island,48,2,19,Production,28100.0,28100.0,29,4,40.0,N/A (only English)
763619,NYC-Brooklyn,41,1,16,N/A,0.0,0.0,124,5,0.0,N/A (only English)
850026,NYC-Brooklyn,56,1,18,Office/Admin,32400.0,32400.0,53,1,37.0,N/A (only English)
446305,Western NY,68,1,21,Computer/Math,79400.0,79400.0,22,1,31.0,Well
738157,NYC-Manhattan,35,1,16,Production,16400.0,16400.0,64,3,32.0,N/A (only English)
128221,NYC-Bronx,52,2,17,Management,61100.0,61100.0,191,4,31.0,N/A (only English)
294503,NYC-Brooklyn,62,1,22,Management,9999999.0,203600.0,25,5,32.0,N/A (only English)
576038,NYC-Manhattan,25,2,21,Office/Admin,42500.0,42500.0,73,5,31.0,N/A (only English)
912595,NYC-Manhattan,70,1,17,Transportation,28200.0,28200.0,55,1,38.0,N/A (only English)
760018,NYC-Brooklyn,55,1,21,Computer/Math,102900.0,102900.0,53,-1,23.0,N/A (only English)
232560,Central NY,80,1,22,Production,88300.0,88300.0,30,-1,47.0,N/A (only English)
741132,NYC-Brooklyn,38,2,21,Business/Financial,94300.0,94300.0,106,1,39.0,N/A (only English)
885380,North Country,23,1,16,Construction,31600.0,31600.0,29,1,29.0,Well
603829,NYC-Staten Island,49,1,1,Transportation,11800.0,11800.0,114,5,30.0,Very well
825730,NYC-Queens,22,2,22,Management,44100.0,44100.0,46,2,36.0,N/A (only English)
785514,NYC-Staten Island,82,1,22,Business/Financial,105100.0,105100.0,53,3,40.0,N/A (only English)
837407,NYC-Bronx,18,1,21,Unemployed,0.0,0.0,29,1,0.0,N/A (only English)
701305,Westchester,65,2,15,Food/Serving,14100.0,14100.0,89,5,38.0,N/A (only English)
326029,NYC-Brooklyn,50,1,21,Management,99700.0,99700.0,48,2,39.0,N/A (only English)
664587,NYC-Queens,40,1,22,Healthcare,86500.0,86500.0,45,3,32.0,N/A (only English)
687048,Central NY,20,1,18,Computer/Math,35300.0,35300.0,30,5,40.0,N/A (only English)
306221,Western NY,56,1,16,Unemployed,0.0,0.0,43,-1,0.0,Not well
267049,Central NY,54,2,21,Management,60900.0,60900.0,12,5,25.0,N/A (only English)
357497,NYC-Queens,35,1,22,Education,47900.0,47900.0,111,1,28.0,N/A (only English)
877176,Westchester,77,2,12,Sales,9400.0,9400.0,28,1,32.0,Not well
197301,NYC-Bronx,36,2,21,Office/Admin,,46100.0,128,3,28.0,Very well
922372,NYC-Bronx,45,1,21,Education,197100.0,197100.0,39,5,35.0,N/A (only English)
126830,NYC-Brooklyn,51,2,21,Computer/Math,55800.0,55800.0,84,3,31.0,N/A (only English)
658193,NYC-Staten Island,23,1,21,N/A,0.0,0.0,56,5,0.0,Very well
833487,NYC-Brooklyn,79,1,21,Management,80300.0,80300.0,27,5,52.0,N/A (only English)
348645,NYC-Queens,41,1,16,Office/Admin,63900.0,63900.0,23,1,27.0,N/A (only English)
566292,Central NY,21,1,16,N/A,0.0,0.0,11,5,0.0,Not well
822555,NYC-Brooklyn,41,2,21,Education,47600.0,47600.0,99,5,48.0,N/A (only English)
